Quality	#1 ID	#2 ID	#1 String	#2 String
1	1116919	8911576	遠く 離れ た 親 と の 連絡 に ５ 分 かけ 放題 を 使い たい	データ あり ） です が かけ 放題 に 申し込め ない の でしょ う か
0	1116919	9606844	遠く 離れ た 親 と の 連絡 に ５ 分 かけ 放題 を 使い たい	番号 変わら ず 機種 を 変え たい
1	5796380	0724893	楽天 でんわ アプリ を 使っ て い ない 人 に も かけ られる の で あれ ば 、 分 かけ 放題 に 申し込み たい です	通話 を 検討 中 です が 、 契約 する と 楽天 でんわ に 申し込み でき ます か
0	5796380	2506220	楽天 でんわ アプリ を 使っ て い ない 人 に も かけ られる の で あれ ば 、 分 かけ 放題 に 申し込み たい です	データ シェア は 何 回線 まで シェア 可能 です か
1	8022030	8658963	分 かけ 放題 を 申し込み たい	通信 障害 が ない なら 、 楽天 でんわ に 申し込み たい
0	8022030	9514487	分 かけ 放題 を 申し込み たい	ネットワーク 暗証 番号 は 、 どこ で 調べ られ ます か
1	8911576	2880495	データ あり ） です が かけ 放題 に 申し込め ない の でしょ う か	遠く 離れ た 親 と の 連絡 に 、 かけ 放題 を 使い たい
0	8911576	4000020	データ あり ） です が かけ 放題 に 申し込め ない の でしょ う か	設定 が 出来 ませ ん 。 申し込み 種別 を 教え て ください
1	6075690	1537566	かけ 放題 オプション の 変更 は どこ で でき ます か	今 、 かけ 放題 使っ て ます 。 分 かけ 放題 に 変更 でき ます か
0	6075690	3566285	かけ 放題 オプション の 変更 は どこ で でき ます か	電話 番号 を 変え ない で 機種 変 し たい
1	5083939	8642661	楽天 でんわ 分 かけ 放題 は カスタマーセンター で の 申し込み が 必要 です か	５ 分 かけ 放題 を 使っ て い ます が 、 かけ 放題 に し たい
0	5083939	2909663	楽天 でんわ 分 かけ 放題 は カスタマーセンター で の 申し込み が 必要 です か	タイプ の 変更 は 、 いつ まで に どこ で でき ます か
1	6209280	1530878	楽天 電 でんわ の かけ 放題 プラン 変更 は どこ で やる の	通話 時間 が 短い 通話 を たくさん する ので 、 分 かけ 放題 に 申し込み たい です
0	6209280	7734250	楽天 電 でんわ の かけ 放題 プラン 変更 は どこ で やる の	プラン 変更 は 可能 でしょ う か
1	0331860	0735402	かけ 放題 を 使っ て ます が 、 ５ 分 かけ 放題 に し たい	楽天 でんわ を 使っ て ます が 、 ５ 分 かけ 放題 に し たい
0	0331860	4536220	かけ 放題 を 使っ て ます が 、 ５ 分 かけ 放題 に し たい	携帯 電話 が 盗難 に あっ た
1	1388950	3554445	通話 を かなり する ので 、 かけ 放題 に 申し込み たい	月額 無料 の 楽天 でんわ から かけ 放題 に 変更 でき ます か
0	1388950	4480585	通話 を かなり する ので 、 かけ 放題 に 申し込み たい	申し込み 種別 は 、 メンバーズステーション で 確認 でき ます か
1	9771302	1406090	分 かけ 放題 に 加入 し たい	楽天 でんわ の かけ 放題 は どこ で でき ます か
0	9771302	2622507	分 かけ 放題 に 加入 し たい	ケータイ を 再開 し たい
1	7039898	2660115	データ なし ） です が 楽天 でんわ に 申し込め ない の でしょ う か	楽天 でんわ 分 かけ 放題 に 申し込む 場合 、 メンバーズステーション から どう 進め ば よい です か
0	7039898	2881551	データ なし ） です が 楽天 でんわ に 申し込め ない の でしょ う か	データ 容量 は い つ から 変更 でき ます か
1	9399698	3481843	通話 料 を 安く し たい ので 、 分 かけ 放題 に 申し込み たい	仕事 で 通話 機能 を 使う ので 、 かけ 放題 に 申し込み たい
0	9399698	8978813	通話 料 を 安く し たい ので 、 分 かけ 放題 に 申し込み たい	再 発行 の 手続き 方法 が 分かり ませ ん
1	4132709	5118520	かけ 放題 を 使っ て ます が 、 楽天 でんわ に し たい	分 かけ 放題 を つけ たい
0	4132709	7947960	かけ 放題 を 使っ て ます が 、 楽天 でんわ に し たい	契約 情報 は 、 カスタマーセンター で ない と 確認 でき ませ ん か
1	4936204	9202582	楽天 でんわ の かけ 放題 に 変更 し たい	分 かけ 放題 へ の 変更 は 、 どこ から でき ます か
0	4936204	9544126	楽天 でんわ の かけ 放題 に 変更 し たい	旧 漢字 が 原因 で 不備 に なり まし た 、 名前 の 変更 は でき ます か
1	1632229	1430872	通話 料 が 高い ので 、 かけ 放題 に し たい	後 から 分 かけ 放題 に 申し込む こと は でき ます か
0	1632229	3616064	通話 料 が 高い ので 、 かけ 放題 に し たい	データ シェア の 設定 を 教え て ください
1	2207201	0283773	分 かけ 放題 に 変更 しよ う と 思っ て ます が 、 どこ で でき ます か	分 かけ 放題 から 制限 の ない かけ 放題 へ は どこ で でき ます か
0	2207201	2420132	分 かけ 放題 に 変更 しよ う と 思っ て ます が 、 どこ で でき ます か	どの よう な 条件 を クリア できれ ば 画像 を アップ ロード でき ます か
1	5888987	3785581	通話 料 が 高い ので 、 楽天 でんわ に し たい	データ なし ） を 利用 中 です が ５ 分 かけ 放題 に 申し込め ない の でしょ う か
0	5888987	6152344	通話 料 が 高い ので 、 楽天 でんわ に し たい	データ シェア を 行う 場合 、 特別 な 設定 は 必要 です か
1	3488204	6754319	かけ 放題 プラン に 変更 でき ます か	分 以内 の 通話 が 多い ので 、 分 かけ 放題 に 申し込み たい
0	3488204	0717707	かけ 放題 プラン に 変更 でき ます か	サイズ 制限 は 、 ファイル ごと の 制限 です か ？ 全体 の 制限 です か
1	3678520	6869045	通話 で 申込 し て いる の です が 、 分 かけ 放題 は 、 どこ で 加入 し ます か	月額 円 の 楽天 でんわ から かけ 放題 プラン へ の 変更 の 仕方 は
0	3678520	9101549	通話 で 申込 し て いる の です が 、 分 かけ 放題 は 、 どこ で 加入 し ます か	スマホ を 買い たい
1	2660115	4248140	楽天 でんわ 分 かけ 放題 に 申し込む 場合 、 メンバーズステーション から どう 進め ば よい です か	から 楽天 でんわ 分 かけ 放題 の 申し込み は 可能 です か
0	2660115	7608560	楽天 でんわ 分 かけ 放題 に 申し込む 場合 、 メンバーズステーション から どう 進め ば よい です か	携帯 電話 が 盗ま れ た
1	8041252	9182871	データ なし ） です が かけ 放題 に 申し込め ない の でしょ う か	かけ 放題 プラン へ の 変更 の 仕方 が わから ない
0	8041252	7355500	データ なし ） です が かけ 放題 に 申し込め ない の でしょ う か	楽天 マンガ 月額 コース 楽天 モバイル の 契約 状況 を 確認 し たい
1	3413147	1349449	楽天 でんわ に 申し込み たい	月額 無料 の 楽天 でんわ から 完全 かけ 放題 に 変更 でき ます か
0	3413147	3186508	楽天 でんわ に 申し込み たい	音声 付加 サービス の 契約 状況 を 確認 し たい
1	9383422	9720020	メンバーズステーション の どこ から 分 かけ 放題 に 加入 でき ます か	かけ 放題 トライアル を 利用 し て い ます が 、 分 かけ 放題 に 変更 でき ます か
0	9383422	9139752	メンバーズステーション の どこ から 分 かけ 放題 に 加入 でき ます か	今日 、 電話 にて 開通 予定 です 。 日明 日 に は マイ ページ に アクセス でき 、 月 の 料金 プラン 変更 でき ます か ？
1	2880495	9615764	遠く 離れ た 親 と の 連絡 に 、 かけ 放題 を 使い たい	分 かけ 放題 から 完全 かけ 放題 に 変更 し たい
0	2880495	8229002	遠く 離れ た 親 と の 連絡 に 、 かけ 放題 を 使い たい	サイト から 住所 変更 でき ます か
1	7366026	3802943	月額 円 の 楽天 でんわ から 制限 の ない かけ 放題 に 変更 し たい	遠く 離れ た 人 と の 連絡 に ５ 分 かけ 放題 を 使い たい
0	7366026	1880479	月額 円 の 楽天 でんわ から 制限 の ない かけ 放題 に 変更 し たい	アップ ロード 手続き 中 です が 、 ファイル 選択 ボタン が 反応 し ませ ん
1	3649864	0283773	完全 かけ 放題 に 変更 し たい です	分 かけ 放題 から 制限 の ない かけ 放題 へ は どこ で でき ます か
0	3649864	5151329	完全 かけ 放題 に 変更 し たい です	パソコン から オプション の 解約 が 可能 です か
1	5648999	9720020	既に 楽天 でんわ 円 を 利用 し て いる の です が 、 分 かけ 放題 に 変更 は でき ます か	かけ 放題 トライアル を 利用 し て い ます が 、 分 かけ 放題 に 変更 でき ます か
0	5648999	4723970	既に 楽天 でんわ 円 を 利用 し て いる の です が 、 分 かけ 放題 に 変更 は でき ます か	スキャン し た 写真 の 選択 が でき ず 、 アップ ロード でき ませ ん
1	8890868	3975533	間違っ て 楽天 でんわ 円 で 申し込ん だ の です が 、 分 かけ 放題 に 変更 でき ます か	かけ 放題 に 変更 でき ます か
0	8890868	5537916	間違っ て 楽天 でんわ 円 で 申し込ん だ の です が 、 分 かけ 放題 に 変更 でき ます か	データ 容量 の 購入 方法
